날짜,위도,경도,자치구,방문자수
20230418,37.55,127.0802,서울대공원,2551
20230418,37.4764,127.008,서초구,21149
20230418,37.5483,127.0298,성동구,1145
20230418,37.5111,127.0981,송파구,1246
20230418,37.528,126.8619,양천구,2050
20230418,37.5513,126.9882,용산구,185
20230418,37.6525,126.9479,은평구,2119
20230418,37.5776,126.9769,종로구,2749
20230418,37.5656,126.9749,중구,22738
20230419,37.5091,127.0489,강남구,16580
20230419,37.5612,127.1321,강동구,4373
20230419,37.6589,127.009,강북구,2659
20230419,37.5694,126.835,강서구,5423
20230419,37.4445,126.9639,관악구,1972
20230419,37.5515,127.0838,광진구,7792
20230419,37.5554,126.9236,마포구,1036
20230419,37.6076,126.947,서대문구,2892
20230419,37.55,127.0802,서울대공원,7617
20230419,37.4764,127.008,서초구,18729
20230419,37.5483,127.0298,성동구,1926
20230419,37.5111,127.0981,송파구,2072
20230419,37.528,126.8619,양천구,2788
20230419,37.5513,126.9882,용산구,138
20230419,37.6525,126.9479,은평구,2529
20230419,37.5776,126.9769,종로구,4286
20230419,37.5656,126.9749,중구,28276
20230420,37.5091,127.0489,강남구,17696
20230420,37.5612,127.1321,강동구,5096
20230420,37.6589,127.009,강북구,2343
20230420,37.5694,126.835,강서구,5643
20230420,37.4445,126.9639,관악구,2222
20230420,37.5515,127.0838,광진구,7701
20230420,37.5554,126.9236,마포구,1264
20230420,37.6076,126.947,서대문구,2434
20230420,37.55,127.0802,서울대공원,4960
20230420,37.4764,127.008,서초구,20284
20230420,37.5483,127.0298,성동구,1463
20230420,37.5111,127.0981,송파구,1363
20230420,37.528,126.8619,양천구,2494
20230420,37.5513,126.9882,용산구,229
20230420,37.6525,126.9479,은평구,2404
20230420,37.5776,126.9769,종로구,2936
20230420,37.5656,126.9749,중구,28858
20230421,37.5091,127.0489,강남구,16429
20230421,37.5612,127.1321,강동구,4722
20230421,37.6589,127.009,강북구,2278
20230421,37.5694,126.835,강서구,5092
20230421,37.4445,126.9639,관악구,1867
20230421,37.5515,127.0838,광진구,6663
20230421,37.5554,126.9236,마포구,1187
20230421,37.6076,126.947,서대문구,2571
20230421,37.55,127.0802,서울대공원,7649
20230421,37.4764,127.008,서초구,20501
20230421,37.5483,127.0298,성동구,1736
20230421,37.5111,127.0981,송파구,1862
20230421,37.528,126.8619,양천구,1772
20230421,37.5513,126.9882,용산구,213
20230421,37.6525,126.9479,은평구,2386
20230421,37.5776,126.9769,종로구,2935
20230421,37.5656,126.9749,중구,23292
20230422,37.5091,127.0489,강남구,17561
20230422,37.5612,127.1321,강동구,3385
20230422,37.6589,127.009,강북구,2054
20230422,37.5694,126.835,강서구,3038
20230422,37.4445,126.9639,관악구,2580
20230422,37.5515,127.0838,광진구,6210
20230422,37.5554,126.9236,마포구,1422
20230422,37.6076,126.947,서대문구,2397
20230422,37.55,127.0802,서울대공원,15626
20230422,37.4764,127.008,서초구,19013
20230422,37.5483,127.0298,성동구,2722
20230422,37.5111,127.0981,송파구,3175
20230422,37.528,126.8619,양천구,1565
20230422,37.5513,126.9882,용산구,373
20230422,37.6525,126.9479,은평구,1712
20230422,37.5776,126.9769,종로구,3218
20230422,37.5656,126.9749,중구,24485
20230423,37.5091,127.0489,강남구,19489
20230423,37.5612,127.1321,강동구,4800
20230423,37.6589,127.009,강북구,2650
20230423,37.5694,126.835,강서구,3431
20230423,37.4445,126.9639,관악구,2754
20230423,37.5515,127.0838,광진구,7059
20230423,37.5554,126.9236,마포구,1938
20230423,37.6076,126.947,서대문구,3913
20230423,37.55,127.0802,서울대공원,21948
20230423,37.4764,127.008,서초구,22563
20230423,37.5483,127.0298,성동구,3963
20230423,37.5111,127.0981,송파구,4087
20230423,37.528,126.8619,양천구,1804
20230423,37.5513,126.9882,용산구,342
20230423,37.6525,126.9479,은평구,2216
20230423,37.5776,126.9769,종로구,4715
20230423,37.5656,126.9749,중구,27297
20230424,37.5091,127.0489,강남구,26376
20230424,37.5612,127.1321,강동구,7123
20230424,37.6589,127.009,강북구,3545
20230424,37.5694,126.835,강서구,7408
20230424,37.4445,126.9639,관악구,2739
20230424,37.5515,127.0838,광진구,9729
20230424,37.5554,126.9236,마포구,1660
20230424,37.6076,126.947,서대문구,3872
20230424,37.55,127.0802,서울대공원,7432
20230424,37.4764,127.008,서초구,32642
20230424,37.5483,127.0298,성동구,2094
20230424,37.5111,127.0981,송파구,2269
20230424,37.528,126.8619,양천구,3269
20230424,37.5513,126.9882,용산구,275
20230424,37.6525,126.9479,은평구,3582
20230424,37.5776,126.9769,종로구,5328
20230424,37.5656,126.9749,중구,38674
20230425,37.5091,127.0489,강남구,32375
20230425,37.5612,127.1321,강동구,8528
20230425,37.6589,127.009,강북구,4515
20230425,37.5694,126.835,강서구,9040
20230425,37.4445,126.9639,관악구,4637
20230425,37.5515,127.0838,광진구,16034
20230425,37.5554,126.9236,마포구,2149
20230425,37.6076,126.947,서대문구,3897
20230425,37.55,127.0802,서울대공원,5196
20230425,37.4764,127.008,서초구,35309
20230425,37.5483,127.0298,성동구,2225
20230425,37.5111,127.0981,송파구,976
20230425,37.528,126.8619,양천구,4831
20230425,37.5513,126.9882,용산구,438
20230425,37.6525,126.9479,은평구,4052
20230425,37.5776,126.9769,종로구,3583
20230425,37.5656,126.9749,중구,59921
20230426,37.5091,127.0489,강남구,21437
20230426,37.5612,127.1321,강동구,6082
20230426,37.6589,127.009,강북구,2800
20230426,37.5694,126.835,강서구,6348
20230426,37.4445,126.9639,관악구,2390
20230426,37.5515,127.0838,광진구,9316
20230426,37.5554,126.9236,마포구,1535
20230426,37.6076,126.947,서대문구,3593
20230426,37.55,127.0802,서울대공원,5881
20230426,37.4764,127.008,서초구,25976
20230426,37.5483,127.0298,성동구,1794
20230426,37.5111,127.0981,송파구,1356
20230426,37.528,126.8619,양천구,2977
20230426,37.5513,126.9882,용산구,297
20230426,37.6525,126.9479,은평구,3143
20230426,37.5776,126.9769,종로구,4350
20230426,37.5656,126.9749,중구,31774
20230427,37.5091,127.0489,강남구,21955
20230427,37.5612,127.1321,강동구,5029
20230427,37.6589,127.009,강북구,2872
20230427,37.5694,126.835,강서구,5557
20230427,37.4445,126.9639,관악구,2764
20230427,37.5515,127.0838,광진구,8544
20230427,37.5554,126.9236,마포구,1266
20230427,37.6076,126.947,서대문구,2905
20230427,37.55,127.0802,서울대공원,7533
20230427,37.4764,127.008,서초구,23775
20230427,37.5483,127.0298,성동구,1890
20230427,37.5111,127.0981,송파구,1788
20230427,37.528,126.8619,양천구,2659
20230427,37.5513,126.9882,용산구,281
20230427,37.6525,126.9479,은평구,2626
20230427,37.5776,126.9769,종로구,3436
20230427,37.5656,126.9749,중구,31462
20230428,37.5091,127.0489,강남구,19259
20230428,37.5612,127.1321,강동구,4557
20230428,37.6589,127.009,강북구,1984
20230428,37.5694,126.835,강서구,4470
20230428,37.4445,126.9639,관악구,1920
20230428,37.5515,127.0838,광진구,6430
20230428,37.5554,126.9236,마포구,1384
20230428,37.6076,126.947,서대문구,2592
20230428,37.55,127.0802,서울대공원,7585
20230428,37.4764,127.008,서초구,26032
20230428,37.5483,127.0298,성동구,1963
20230428,37.5111,127.0981,송파구,1818
20230428,37.528,126.8619,양천구,2061
20230428,37.5513,126.9882,용산구,226
20230428,37.6525,126.9479,은평구,2472
20230428,37.5776,126.9769,종로구,3160
20230428,37.5656,126.9749,중구,22505
20230429,37.5091,127.0489,강남구,20045
20230429,37.5612,127.1321,강동구,4421
20230429,37.6589,127.009,강북구,2329
20230429,37.5694,126.835,강서구,3625
20230429,37.4445,126.9639,관악구,2961
20230429,37.5515,127.0838,광진구,7780
20230429,37.5554,126.9236,마포구,1766
20230429,37.6076,126.947,서대문구,2545
20230429,37.55,127.0802,서울대공원,5991
20230429,37.4764,127.008,서초구,21576
20230429,37.5483,127.0298,성동구,2876
20230429,37.5111,127.0981,송파구,895
20230429,37.528,126.8619,양천구,2218
20230429,37.5513,126.9882,용산구,363
20230429,37.6525,126.9479,은평구,2670
20230429,37.5776,126.9769,종로구,4006
20230429,37.5656,126.9749,중구,33912
20230430,37.5091,127.0489,강남구,14367
20230430,37.5612,127.1321,강동구,4976
20230430,37.6589,127.009,강북구,2468
20230430,37.5694,126.835,강서구,3086
20230430,37.4445,126.9639,관악구,2898
20230430,37.5515,127.0838,광진구,7068
20230430,37.5554,126.9236,마포구,2098
20230430,37.6076,126.947,서대문구,2516
20230430,37.55,127.0802,서울대공원,23666
20230430,37.4764,127.008,서초구,16522
20230430,37.5483,127.0298,성동구,4608
20230430,37.5111,127.0981,송파구,729
20230430,37.528,126.8619,양천구,1811
20230430,37.5513,126.9882,용산구,358
20230430,37.6525,126.9479,은평구,1889
20230430,37.5776,126.9769,종로구,5104
20230430,37.5656,126.9749,중구,31162
20230501,37.5091,127.0489,강남구,15588
20230501,37.5612,127.1321,강동구,4950
20230501,37.6589,127.009,강북구,2346
20230501,37.5694,126.835,강서구,4006
20230501,37.4445,126.9639,관악구,1998
20230501,37.5515,127.0838,광진구,5518
20230501,37.5554,126.9236,마포구,1589
20230501,37.6076,126.947,서대문구,3038
20230501,37.55,127.0802,서울대공원,21429
20230501,37.4764,127.008,서초구,17726
20230501,37.5483,127.0298,성동구,3670
20230501,37.5111,127.0981,송파구,647
20230501,37.528,126.8619,양천구,1580
20230501,37.5513,126.9882,용산구,249
20230501,37.6525,126.9479,은평구,2398
20230501,37.5776,126.9769,종로구,5582
20230501,37.5656,126.9749,중구,24064
20230502,37.5091,127.0489,강남구,15762
20230502,37.5612,127.1321,강동구,4490
20230502,37.6589,127.009,강북구,1362
20230502,37.5694,126.835,강서구,5243
20230502,37.4445,126.9639,관악구,1574
20230502,37.5515,127.0838,광진구,4663
20230502,37.5554,126.9236,마포구,1176
20230502,37.6076,126.947,서대문구,2367
20230502,37.55,127.0802,서울대공원,3522
20230502,37.4764,127.008,서초구,20266
20230502,37.5483,127.0298,성동구,1798
20230502,37.5111,127.0981,송파구,405
20230502,37.528,126.8619,양천구,1464
20230502,37.5513,126.9882,용산구,162
20230502,37.6525,126.9479,은평구,2088
20230502,37.5776,126.9769,종로구,2697
20230502,37.5656,126.9749,중구,18095
20230503,37.5091,127.0489,강남구,16983
20230503,37.5612,127.1321,강동구,5166
20230503,37.6589,127.009,강북구,2317
20230503,37.5694,126.835,강서구,5502
20230503,37.4445,126.9639,관악구,2406
20230503,37.5515,127.0838,광진구,6657
20230503,37.5554,126.9236,마포구,1289
20230503,37.6076,126.947,서대문구,2969
20230503,37.55,127.0802,서울대공원,6798
20230503,37.4764,127.008,서초구,21577
20230503,37.5483,127.0298,성동구,1642
20230503,37.5111,127.0981,송파구,75
20230503,37.528,126.8619,양천구,2352
20230503,37.5513,126.9882,용산구,78
20230503,37.6525,126.9479,은평구,2516
20230503,37.5776,126.9769,종로구,3487
20230503,37.5656,126.9749,중구,27317
20230504,37.5091,127.0489,강남구,19223
20230504,37.5612,127.1321,강동구,5400
20230504,37.6589,127.009,강북구,3270
20230504,37.5694,126.835,강서구,6216
20230504,37.4445,126.9639,관악구,2717
20230504,37.5515,127.0838,광진구,9347
20230504,37.5554,126.9236,마포구,1379
20230504,37.6076,126.947,서대문구,3032
20230504,37.55,127.0802,서울대공원,13985
20230504,37.4764,127.008,서초구,23486
20230504,37.5483,127.0298,성동구,2114
20230504,37.5111,127.0981,송파구,255
20230504,37.528,126.8619,양천구,3001
20230504,37.5513,126.9882,용산구,172
20230504,37.6525,126.9479,은평구,2675
20230504,37.5776,126.9769,종로구,4321
20230504,37.5656,126.9749,중구,37167
20230505,37.5091,127.0489,강남구,18587
20230505,37.5612,127.1321,강동구,3138
20230505,37.6589,127.009,강북구,1757
20230505,37.5694,126.835,강서구,3603
20230505,37.4445,126.9639,관악구,2623
20230505,37.5515,127.0838,광진구,6204
20230505,37.5554,126.9236,마포구,1191
20230505,37.6076,126.947,서대문구,2142
20230505,37.55,127.0802,서울대공원,3362
20230505,37.4764,127.008,서초구,19171
20230505,37.5483,127.0298,성동구,1733
20230505,37.5111,127.0981,송파구,194
20230505,37.528,126.8619,양천구,1357
20230505,37.5513,126.9882,용산구,249
20230505,37.6525,126.9479,은평구,1666
20230505,37.5776,126.9769,종로구,1737
20230505,37.5656,126.9749,중구,30253
20230506,37.5091,127.0489,강남구,18978
20230506,37.5612,127.1321,강동구,3762
20230506,37.6589,127.009,강북구,2401
20230506,37.5694,126.835,강서구,4202
20230506,37.4445,126.9639,관악구,2319
20230506,37.5515,127.0838,광진구,6865
20230506,37.5554,126.9236,마포구,1375
20230506,37.6076,126.947,서대문구,2431
20230506,37.55,127.0802,서울대공원,3416
20230506,37.4764,127.008,서초구,16974
20230506,37.5483,127.0298,성동구,2642
20230506,37.5111,127.0981,송파구,8
20230506,37.528,126.8619,양천구,1672
20230506,37.5513,126.9882,용산구,190
20230506,37.6525,126.9479,은평구,2620
20230506,37.5776,126.9769,종로구,2753
20230506,37.5656,126.9749,중구,31073
20230507,37.5091,127.0489,강남구,13469
20230507,37.5612,127.1321,강동구,3788
20230507,37.6589,127.009,강북구,2109
20230507,37.5694,126.835,강서구,3501
20230507,37.4445,126.9639,관악구,2260
20230507,37.5515,127.0838,광진구,5507
20230507,37.5554,126.9236,마포구,1437
20230507,37.6076,126.947,서대문구,2297
20230507,37.55,127.0802,서울대공원,10052
20230507,37.4764,127.008,서초구,13523
20230507,37.5483,127.0298,성동구,2662
20230507,37.5111,127.0981,송파구,0
20230507,37.528,126.8619,양천구,1768
20230507,37.5513,126.9882,용산구,302
20230507,37.6525,126.9479,은평구,1560
20230507,37.5776,126.9769,종로구,3824
20230507,37.5656,126.9749,중구,20153
20230508,37.5091,127.0489,강남구,14116
20230508,37.5612,127.1321,강동구,5127
20230508,37.6589,127.009,강북구,1755
20230508,37.5694,126.835,강서구,5323
20230508,37.4445,126.9639,관악구,1312
20230508,37.5515,127.0838,광진구,5134
20230508,37.5554,126.9236,마포구,1141
20230508,37.6076,126.947,서대문구,2388
20230508,37.55,127.0802,서울대공원,4273
20230508,37.4764,127.008,서초구,18095
20230508,37.5483,127.0298,성동구,1520
20230508,37.5111,127.0981,송파구,90
20230508,37.528,126.8619,양천구,1730
20230508,37.5513,126.9882,용산구,145
20230508,37.6525,126.9479,은평구,1760
20230508,37.5776,126.9769,종로구,3285
20230508,37.5656,126.9749,중구,14781
20230509,37.5091,127.0489,강남구,18095
20230509,37.5612,127.1321,강동구,4758
20230509,37.6589,127.009,강북구,2187
20230509,37.5694,126.835,강서구,5378
20230509,37.4445,126.9639,관악구,1863
20230509,37.5515,127.0838,광진구,6725
20230509,37.5554,126.9236,마포구,1157
20230509,37.6076,126.947,서대문구,2789
20230509,37.55,127.0802,서울대공원,4292
20230509,37.4764,127.008,서초구,23807
20230509,37.5483,127.0298,성동구,1617
20230509,37.5111,127.0981,송파구,92
20230509,37.528,126.8619,양천구,2959
20230509,37.5513,126.9882,용산구,193
20230509,37.6525,126.9479,은평구,2045
20230509,37.5776,126.9769,종로구,2788
20230509,37.5656,126.9749,중구,21747
20230510,37.5091,127.0489,강남구,18829
20230510,37.5612,127.1321,강동구,5042
20230510,37.6589,127.009,강북구,2090
20230510,37.5694,126.835,강서구,6395
20230510,37.4445,126.9639,관악구,1896
20230510,37.5515,127.0838,광진구,6968
20230510,37.5554,126.9236,마포구,1168
20230510,37.6076,126.947,서대문구,2787
20230510,37.55,127.0802,서울대공원,5261
20230510,37.4764,127.008,서초구,23658
20230510,37.5483,127.0298,성동구,1871
20230510,37.5111,127.0981,송파구,29
20230510,37.528,126.8619,양천구,2031
20230510,37.5513,126.9882,용산구,209
20230510,37.6525,126.9479,은평구,1854
20230510,37.5776,126.9769,종로구,2985
20230510,37.5656,126.9749,중구,18326
20230511,37.5091,127.0489,강남구,15713
20230511,37.5612,127.1321,강동구,4860
20230511,37.6589,127.009,강북구,2336
20230511,37.5694,126.835,강서구,5875
20230511,37.4445,126.9639,관악구,2125
20230511,37.5515,127.0838,광진구,7612
20230511,37.5554,126.9236,마포구,1350
20230511,37.6076,126.947,서대문구,2598
20230511,37.55,127.0802,서울대공원,6607
20230511,37.4764,127.008,서초구,20320
20230511,37.5483,127.0298,성동구,1858
20230511,37.5111,127.0981,송파구,42
20230511,37.528,126.8619,양천구,2546
20230511,37.5513,126.9882,용산구,155
20230511,37.6525,126.9479,은평구,2186
20230511,37.5776,126.9769,종로구,3506
20230511,37.5656,126.9749,중구,22473
20230512,37.5091,127.0489,강남구,21449
20230512,37.5612,127.1321,강동구,4920
20230512,37.6589,127.009,강북구,2587
20230512,37.5694,126.835,강서구,5614
20230512,37.4445,126.9639,관악구,2534
20230512,37.5515,127.0838,광진구,7364
20230512,37.5554,126.9236,마포구,1325
20230512,37.6076,126.947,서대문구,2579
20230512,37.55,127.0802,서울대공원,14608
20230512,37.4764,127.008,서초구,26391
20230512,37.5483,127.0298,성동구,2260
20230512,37.5111,127.0981,송파구,4
20230512,37.528,126.8619,양천구,2692
20230512,37.5513,126.9882,용산구,195
20230512,37.6525,126.9479,은평구,2382
20230512,37.5776,126.9769,종로구,3343
20230512,37.5656,126.9749,중구,27437
20230513,37.5091,127.0489,강남구,22388
20230513,37.5612,127.1321,강동구,4467
20230513,37.6589,127.009,강북구,2582
20230513,37.5694,126.835,강서구,4534
20230513,37.4445,126.9639,관악구,2805
20230513,37.5515,127.0838,광진구,7528
20230513,37.5554,126.9236,마포구,2150
20230513,37.6076,126.947,서대문구,2798
20230513,37.55,127.0802,서울대공원,22927
20230513,37.4764,127.008,서초구,24977
20230513,37.5483,127.0298,성동구,4259
20230513,37.5111,127.0981,송파구,103
20230513,37.528,126.8619,양천구,2089
20230513,37.5513,126.9882,용산구,394
20230513,37.6525,126.9479,은평구,2636
20230513,37.5776,126.9769,종로구,4333
20230513,37.5656,126.9749,중구,27511
20230514,37.5091,127.0489,강남구,13891
20230514,37.5612,127.1321,강동구,3162
20230514,37.6589,127.009,강북구,1962
20230514,37.5694,126.835,강서구,2717
20230514,37.4445,126.9639,관악구,2379
20230514,37.5515,127.0838,광진구,5532
20230514,37.5554,126.9236,마포구,1315
20230514,37.6076,126.947,서대문구,2356
20230514,37.55,127.0802,서울대공원,16404
20230514,37.4764,127.008,서초구,16452
20230514,37.5483,127.0298,성동구,2960
20230514,37.5111,127.0981,송파구,248
20230514,37.528,126.8619,양천구,1541
20230514,37.5513,126.9882,용산구,254
20230514,37.6525,126.9479,은평구,1636
20230514,37.5776,126.9769,종로구,3779
20230514,37.5656,126.9749,중구,20744
20230515,37.5091,127.0489,강남구,17630
20230515,37.5612,127.1321,강동구,5230
20230515,37.6589,127.009,강북구,2886
20230515,37.5694,126.835,강서구,6360
20230515,37.4445,126.9639,관악구,2977
20230515,37.5515,127.0838,광진구,9059
20230515,37.5554,126.9236,마포구,1217
20230515,37.6076,126.947,서대문구,2662
20230515,37.55,127.0802,서울대공원,6721
20230515,37.4764,127.008,서초구,23258
20230515,37.5483,127.0298,성동구,1622
20230515,37.5111,127.0981,송파구,69
20230515,37.528,126.8619,양천구,2918
20230515,37.5513,126.9882,용산구,102
20230515,37.6525,126.9479,은평구,2671
20230515,37.5776,126.9769,종로구,2922
20230515,37.5656,126.9749,중구,33177
20230516,37.5091,127.0489,강남구,16949
20230516,37.5612,127.1321,강동구,3591
20230516,37.6589,127.009,강북구,2004
20230516,37.5694,126.835,강서구,4786
20230516,37.4445,126.9639,관악구,1745
20230516,37.5515,127.0838,광진구,6403
20230516,37.5554,126.9236,마포구,881
20230516,37.6076,126.947,서대문구,2525
20230516,37.55,127.0802,서울대공원,3852
20230516,37.4764,127.008,서초구,20733
20230516,37.5483,127.0298,성동구,1138
20230516,37.5111,127.0981,송파구,35
20230516,37.528,126.8619,양천구,1943
20230516,37.5513,126.9882,용산구,77
20230516,37.6525,126.9479,은평구,1748
20230516,37.5776,126.9769,종로구,2593
20230516,37.5656,126.9749,중구,22922
20230517,37.5091,127.0489,강남구,14984
20230517,37.5612,127.1321,강동구,4758
20230517,37.6589,127.009,강북구,2288
20230517,37.5694,126.835,강서구,5698
20230517,37.4445,126.9639,관악구,2016
20230517,37.5515,127.0838,광진구,7169
20230517,37.5554,126.9236,마포구,1192
20230517,37.6076,126.947,서대문구,2614
20230517,37.55,127.0802,서울대공원,6073
20230517,37.4764,127.008,서초구,21190
20230517,37.5483,127.0298,성동구,1710
20230517,37.5111,127.0981,송파구,231
20230517,37.528,126.8619,양천구,2467
20230517,37.5513,126.9882,용산구,55
20230517,37.6525,126.9479,은평구,2295
20230517,37.5776,126.9769,종로구,3321
20230517,37.5656,126.9749,중구,24491
20230518,37.5091,127.0489,강남구,18972
20230518,37.5612,127.1321,강동구,5946
20230518,37.6589,127.009,강북구,2756
20230518,37.5694,126.835,강서구,8309
20230518,37.4445,126.9639,관악구,2800
20230518,37.5515,127.0838,광진구,8956
20230518,37.5554,126.9236,마포구,1509
20230518,37.6076,126.947,서대문구,2617
20230518,37.55,127.0802,서울대공원,7511
20230518,37.4764,127.008,서초구,23428
20230518,37.5483,127.0298,성동구,2029
20230518,37.5111,127.0981,송파구,0
20230518,37.528,126.8619,양천구,3231
20230518,37.5513,126.9882,용산구,273
20230518,37.6525,126.9479,은평구,2956
20230518,37.5776,126.9769,종로구,4017
20230518,37.5656,126.9749,중구,34150
20230519,37.5091,127.0489,강남구,20164
20230519,37.5612,127.1321,강동구,5483
20230519,37.6589,127.009,강북구,2993
20230519,37.5694,126.835,강서구,7540
20230519,37.4445,126.9639,관악구,2683
20230519,37.5515,127.0838,광진구,7769
20230519,37.5554,126.9236,마포구,1310
20230519,37.6076,126.947,서대문구,3132
20230519,37.55,127.0802,서울대공원,11327
20230519,37.4764,127.008,서초구,27080
20230519,37.5483,127.0298,성동구,2899
20230519,37.5111,127.0981,송파구,3
20230519,37.528,126.8619,양천구,2658
20230519,37.5513,126.9882,용산구,84
20230519,37.6525,126.9479,은평구,2541
20230519,37.5776,126.9769,종로구,5104
20230519,37.5656,126.9749,중구,28270
20230520,37.5091,127.0489,강남구,23995
20230520,37.5612,127.1321,강동구,5222
20230520,37.6589,127.009,강북구,2662
20230520,37.5694,126.835,강서구,5191
20230520,37.4445,126.9639,관악구,2831
20230520,37.5515,127.0838,광진구,8218
20230520,37.5554,126.9236,마포구,2132
20230520,37.6076,126.947,서대문구,3447
20230520,37.55,127.0802,서울대공원,22468
20230520,37.4764,127.008,서초구,29554
20230520,37.5483,127.0298,성동구,4920
20230520,37.5111,127.0981,송파구,621
20230520,37.528,126.8619,양천구,2393
20230520,37.5513,126.9882,용산구,74
20230520,37.6525,126.9479,은평구,2457
20230520,37.5776,126.9769,종로구,5429
20230520,37.5656,126.9749,중구,31479
20230521,37.5091,127.0489,강남구,17112
20230521,37.5612,127.1321,강동구,4742
20230521,37.6589,127.009,강북구,2401
20230521,37.5694,126.835,강서구,3964
20230521,37.4445,126.9639,관악구,2316
20230521,37.5515,127.0838,광진구,6216
20230521,37.5554,126.9236,마포구,2010
20230521,37.6076,126.947,서대문구,2622
20230521,37.55,127.0802,서울대공원,18408
20230521,37.4764,127.008,서초구,20141
20230521,37.5483,127.0298,성동구,3090
20230521,37.5111,127.0981,송파구,929
20230521,37.528,126.8619,양천구,1841
20230521,37.5513,126.9882,용산구,298
20230521,37.6525,126.9479,은평구,1955
20230521,37.5776,126.9769,종로구,4298
20230521,37.5656,126.9749,중구,26927
20230522,37.5091,127.0489,강남구,33788
20230522,37.5612,127.1321,강동구,9188
20230522,37.6589,127.009,강북구,5008
20230522,37.5694,126.835,강서구,12634
20230522,37.4445,126.9639,관악구,5275
20230522,37.5515,127.0838,광진구,15393
20230522,37.5554,126.9236,마포구,2738
20230522,37.6076,126.947,서대문구,4549
20230522,37.55,127.0802,서울대공원,10745
20230522,37.4764,127.008,서초구,42665
20230522,37.5483,127.0298,성동구,3577
20230522,37.5111,127.0981,송파구,169
20230522,37.528,126.8619,양천구,5495
20230522,37.5513,126.9882,용산구,347
20230522,37.6525,126.9479,은평구,4799
20230522,37.5776,126.9769,종로구,6254
20230522,37.5656,126.9749,중구,66949
20230523,37.5091,127.0489,강남구,52844
20230523,37.5612,127.1321,강동구,13118
20230523,37.6589,127.009,강북구,7111
20230523,37.5694,126.835,강서구,17184
20230523,37.4445,126.9639,관악구,6201
20230523,37.5515,127.0838,광진구,19877
20230523,37.5554,126.9236,마포구,3372
20230523,37.6076,126.947,서대문구,6577
20230523,37.55,127.0802,서울대공원,17677
20230523,37.4764,127.008,서초구,57728
20230523,37.5483,127.0298,성동구,4968
20230523,37.5111,127.0981,송파구,232
20230523,37.528,126.8619,양천구,7217
20230523,37.5513,126.9882,용산구,318
20230523,37.6525,126.9479,은평구,6358
20230523,37.5776,126.9769,종로구,9089
20230523,37.5656,126.9749,중구,84635
20230524,37.5091,127.0489,강남구,55643
20230524,37.5612,127.1321,강동구,13457
20230524,37.6589,127.009,강북구,6019
20230524,37.5694,126.835,강서구,17814
20230524,37.4445,126.9639,관악구,6578
20230524,37.5515,127.0838,광진구,20965
20230524,37.5554,126.9236,마포구,4033
20230524,37.6076,126.947,서대문구,6920
20230524,37.55,127.0802,서울대공원,20517
20230524,37.4764,127.008,서초구,62406
20230524,37.5483,127.0298,성동구,5548
20230524,37.5111,127.0981,송파구,343
20230524,37.528,126.8619,양천구,7287
20230524,37.5513,126.9882,용산구,707
20230524,37.6525,126.9479,은평구,6516
20230524,37.5776,126.9769,종로구,9130
20230524,37.5656,126.9749,중구,82278
20230525,37.5091,127.0489,강남구,50604
20230525,37.5612,127.1321,강동구,13582
20230525,37.6589,127.009,강북구,6658
20230525,37.5694,126.835,강서구,17170
20230525,37.4445,126.9639,관악구,6143
20230525,37.5515,127.0838,광진구,21233
20230525,37.5554,126.9236,마포구,3803
20230525,37.6076,126.947,서대문구,6970
20230525,37.55,127.0802,서울대공원,22793
20230525,37.4764,127.008,서초구,61997
20230525,37.5483,127.0298,성동구,5425
20230525,37.5111,127.0981,송파구,231
20230525,37.528,126.8619,양천구,7754
20230525,37.5513,126.9882,용산구,351
20230525,37.6525,126.9479,은평구,6169
20230525,37.5776,126.9769,종로구,9633
20230525,37.5656,126.9749,중구,83101
20230526,37.5091,127.0489,강남구,56853
20230526,37.5612,127.1321,강동구,14035
20230526,37.6589,127.009,강북구,7424
20230526,37.5694,126.835,강서구,18295
20230526,37.4445,126.9639,관악구,8191
20230526,37.5515,127.0838,광진구,22628
20230526,37.5554,126.9236,마포구,4329
20230526,37.6076,126.947,서대문구,7327
20230526,37.55,127.0802,서울대공원,21020
20230526,37.4764,127.008,서초구,69496
20230526,37.5483,127.0298,성동구,6771
20230526,37.5111,127.0981,송파구,347
20230526,37.528,126.8619,양천구,7698
20230526,37.5513,126.9882,용산구,453
20230526,37.6525,126.9479,은평구,6880
20230526,37.5776,126.9769,종로구,10001
20230526,37.5656,126.9749,중구,89860
20230527,37.5091,127.0489,강남구,41826
20230527,37.5612,127.1321,강동구,10255
20230527,37.6589,127.009,강북구,5467
20230527,37.5694,126.835,강서구,9817
20230527,37.4445,126.9639,관악구,8655
20230527,37.5515,127.0838,광진구,21403
20230527,37.5554,126.9236,마포구,4771
20230527,37.6076,126.947,서대문구,6209
20230527,37.55,127.0802,서울대공원,25645
20230527,37.4764,127.008,서초구,52141
20230527,37.5483,127.0298,성동구,10283
20230527,37.5111,127.0981,송파구,32
20230527,37.528,126.8619,양천구,5843
20230527,37.5513,126.9882,용산구,878
20230527,37.6525,126.9479,은평구,5748
20230527,37.5776,126.9769,종로구,7778
20230527,37.5656,126.9749,중구,109933
20230528,37.5091,127.0489,강남구,30253
20230528,37.5612,127.1321,강동구,9236
20230528,37.6589,127.009,강북구,4992
20230528,37.5694,126.835,강서구,7630
